train_loss,train_accuracy,val_loss,val_accuracy
1.0991790692011516,0.3611111111111111,1.088104748725891,0.35
1.0978018442789714,0.3194444444444444,1.0566563367843629,0.35
1.1108884910742443,0.2777777777777778,1.0501225471496582,0.3
1.0972907543182373,0.3194444444444444,1.0334008455276489,0.45
1.1162030465073056,0.2916666666666667,1.0701981782913208,0.45
1.121249602900611,0.3888888888888889,1.066623866558075,0.3
1.114885926246643,0.3472222222222222,1.308945095539093,0.45
1.0950633022520277,0.375,1.0669997692108155,0.5
1.1345635784996881,0.2777777777777778,1.0324581384658813,0.45
1.1088657875855763,0.4027777777777778,1.0971921324729919,0.3
1.138102501630783,0.2361111111111111,1.4772284030914307,0.35
1.080510053369734,0.375,1.1748159646987915,0.25
1.147947973675198,0.3194444444444444,1.045798659324646,0.6
1.0801901254389021,0.3888888888888889,1.0577003240585328,0.3
1.1600433852937486,0.3611111111111111,1.05742449760437,0.3
1.1263293458355799,0.3055555555555556,1.0579419136047363,0.35
1.1024715701738994,0.3472222222222222,1.058596706390381,0.3
1.0939376917150285,0.3333333333333333,1.0444790124893188,0.35
1.10721488793691,0.3472222222222222,1.0462342262268067,0.3
1.0805402398109436,0.4305555555555556,1.0919089436531066,0.3
1.1198656890127394,0.3472222222222222,1.0641435503959655,0.3
1.0721325543191698,0.4027777777777778,1.0381316661834716,0.5
1.1171932650936975,0.3611111111111111,4.979853868484497,0.35
1.1104952494303386,0.375,1.0185436367988587,0.4
1.1185672614309523,0.3055555555555556,1.093692684173584,0.3
1.0943256749047174,0.3472222222222222,1.1033713340759277,0.3
1.1294453938802083,0.2916666666666667,1.5808289289474486,0.35
1.1158678630987804,0.3472222222222222,1.2290060758590697,0.35
1.1044188075595431,0.3472222222222222,1.0117643237113954,0.5
1.1199047631687589,0.3472222222222222,1.0640024185180663,0.3
1.0813292927212186,0.3888888888888889,1.15523841381073,0.25
1.0949040055274963,0.4305555555555556,2.8455071449279785,0.35
1.097727206018236,0.3472222222222222,1.0413237690925599,0.35
1.0877491732438405,0.3888888888888889,1.1226112842559814,0.3
1.0446924202971988,0.4444444444444444,1.2438209295272826,0.3
1.0853997303379908,0.375,1.287063980102539,0.25
1.1201649374432034,0.375,1.460971188545227,0.35
1.0807311634222667,0.375,1.0152414560317993,0.4
1.1093246936798096,0.4027777777777778,0.936081051826477,0.5
1.1294553147421942,0.3333333333333333,1.0484118461608887,0.35
1.0454615321424272,0.4722222222222222,1.186930537223816,0.25
1.0883080032136705,0.4583333333333333,5.283307719230652,0.35
1.0779240628083546,0.3472222222222222,4.0679576873779295,0.35
1.0724529061052535,0.4583333333333333,1.1274234294891357,0.3
1.0584714379575517,0.4305555555555556,1.1747276306152343,0.25
1.0645760463343725,0.3194444444444444,1.0900393843650817,0.3
1.0905384719371796,0.3472222222222222,1.0271271109580993,0.45
1.0571258631017473,0.4166666666666667,1.2395890831947327,0.3
1.048403991593255,0.4305555555555556,1.149936556816101,0.25
1.102650500006146,0.3472222222222222,1.2449880361557006,0.4
1.1405560010009341,0.3472222222222222,1.041801643371582,0.5
1.0469820366965399,0.4583333333333333,1.0837183237075805,0.3
1.0945193999343448,0.3611111111111111,6.631254482269287,0.35
1.095519569185045,0.3055555555555556,1.0949624180793762,0.45
1.0643867254257202,0.4444444444444444,3.567336583137512,0.35
1.0949334700902302,0.4305555555555556,1.115884745121002,0.3
1.1356374190913305,0.25,0.982899272441864,0.5
1.1240371863047283,0.3888888888888889,1.1400115132331847,0.25
1.1049682994683583,0.4305555555555556,2.2016190767288206,0.35
1.1095614002810583,0.3611111111111111,2.162645673751831,0.35
1.1331696841451857,0.3333333333333333,1.078262984752655,0.5
1.097205188539293,0.3194444444444444,1.0305326223373412,0.45
1.1114791697925992,0.4027777777777778,1.0984098196029664,0.3
1.1067525545756023,0.3472222222222222,1.1162521123886109,0.3
1.0569405059019725,0.3888888888888889,2.9352147817611693,0.35
1.0863808029227786,0.2916666666666667,1.0982132315635682,0.45
1.0776838329103258,0.4027777777777778,0.9208535432815552,0.5
1.0338552958435483,0.3888888888888889,1.2773468136787414,0.25
0.999190068907208,0.4027777777777778,15.820031929016114,0.35
1.0719990796513028,0.3194444444444444,1.0953858137130736,0.45
1.0843534568945568,0.4305555555555556,1.018006193637848,0.45
1.081936044825448,0.3194444444444444,0.9341825008392334,0.6
1.0453917185465496,0.4166666666666667,1.1787822484970092,0.3
1.0794472297032673,0.3888888888888889,7.219807720184326,0.35
1.0290998584694333,0.4166666666666667,1.1691942095756531,0.4
1.0659916698932648,0.3333333333333333,1.1740277528762817,0.25
1.0398610995875464,0.4722222222222222,1.1911463022232056,0.25
1.0927794641918607,0.3333333333333333,1.19422504901886,0.4
1.0461566613780127,0.3611111111111111,1.4558230280876159,0.4
1.062894778119193,0.4444444444444444,7.282881736755371,0.35
1.0066861775186327,0.4444444444444444,0.9471129775047302,0.5
1.0590035219987233,0.4027777777777778,1.2604978203773498,0.35
0.9702485435538821,0.5,1.327995491027832,0.25
1.1148876878950331,0.3194444444444444,1.0471163749694825,0.4
1.0479214555687375,0.5,1.287955379486084,0.25
1.0956383413738675,0.4027777777777778,6.204545307159424,0.35
1.0587110552522871,0.4722222222222222,1.3097684860229493,0.25
0.9495745533042483,0.5138888888888888,1.2106536984443665,0.25
1.0832917028003268,0.4583333333333333,1.2027699112892152,0.3
1.091897166437573,0.4444444444444444,14.710271072387695,0.35
1.069888220893012,0.4166666666666667,1.1882442116737366,0.25
1.0641286340024736,0.3888888888888889,11.221130657196046,0.35
1.0739950670136347,0.2916666666666667,1.0756852507591248,0.3
1.0675589243570964,0.3472222222222222,1.1591894984245301,0.25
1.052631374862459,0.4027777777777778,6.429764747619629,0.35
1.0529299510849848,0.4583333333333333,1.945627760887146,0.35
1.0132885575294495,0.4861111111111111,25.48485107421875,0.35
1.0235954754882388,0.4444444444444444,0.9975709795951844,0.45
1.0123517215251923,0.4305555555555556,1.3198315143585204,0.4
1.0745465656121571,0.3333333333333333,1.313659143447876,0.35
1.0466453731060028,0.4166666666666667,1.3836651563644409,0.4
1.0696780814064875,0.4166666666666667,1.7487682938575744,0.35
1.0087144705984328,0.4583333333333333,9.5587034523478,0.35
0.9979031450218625,0.4444444444444444,2.993615674972534,0.35
1.0280219117800395,0.5,1.7592312335968017,0.45
1.00520830684238,0.4305555555555556,1.2490161180496215,0.25
0.9985640678140852,0.4444444444444444,2.3801378488540648,0.35
0.9973568022251129,0.4444444444444444,1.2751745462417603,0.25
1.110848178466161,0.3611111111111111,6.555649089813232,0.35
0.9822447101275126,0.5833333333333334,1.060063123703003,0.2
1.0560492012235854,0.4583333333333333,0.9928876161575317,0.45
1.0715855326917436,0.3194444444444444,1.143534517288208,0.25
1.0566465192370944,0.4583333333333333,1.1966587901115417,0.35
0.995941291252772,0.3888888888888889,21.00392074584961,0.35
1.06839919090271,0.4583333333333333,8.297147989273071,0.35
1.0497957203123305,0.4444444444444444,1.049593448638916,0.45
1.0545443925592635,0.3055555555555556,1.1463870763778687,0.3
1.078253345357047,0.3611111111111111,1.3229019403457642,0.25
0.9680052134725783,0.4166666666666667,1.1750828504562378,0.25
0.9757949809233347,0.4166666666666667,1.3458813309669495,0.25
0.922914668917656,0.5138888888888888,1.4347493410110475,0.25
0.9732597437169817,0.5,13.609342765808105,0.35
0.9843595524628957,0.4861111111111111,1.0539192795753478,0.45
1.0078091108136706,0.4444444444444444,1.7965548038482666,0.25
0.9932014279895358,0.4583333333333333,2.484395718574524,0.35
1.0539008246527777,0.4305555555555556,1.0589499950408936,0.25
1.0291363100210826,0.4722222222222222,1.1834506869316102,0.35
0.9979566699928708,0.4861111111111111,1.254463505744934,0.4
0.9217526846461825,0.5972222222222222,1.1344950795173645,0.5
1.0153252813551161,0.5277777777777778,1.4774831056594848,0.25
0.961380273103714,0.5416666666666666,1.4088929653167725,0.4
0.9674063424269358,0.5,1.6524235963821412,0.25
0.9727398885620965,0.5138888888888888,2.2844051122665405,0.35
0.9046528273158603,0.5138888888888888,1.4436060309410095,0.35
0.8532179163561927,0.625,1.4914549469947815,0.4
0.9234483043352762,0.5555555555555556,3.773703622817993,0.35
0.868366903728909,0.5138888888888888,1.4101083993911743,0.35
0.90506701833672,0.5833333333333334,1.3227502822875976,0.25
0.9770039551787906,0.4444444444444444,7.234857606887817,0.35
1.0220292508602142,0.5555555555555556,1.489315915107727,0.3
0.8115298085742526,0.5972222222222222,2.6589353561401365,0.25
0.883913881248898,0.5972222222222222,1.5663830935955048,0.4
0.8824662996662987,0.6111111111111112,1.3972229361534119,0.35
0.6994624253776338,0.7361111111111112,1.4732842922210694,0.5
0.730104578865899,0.75,2.44513578414917,0.45
0.8249129239055846,0.6388888888888888,2.2080354571342466,0.3
0.8367570108837552,0.5972222222222222,3.023103141784668,0.4
0.8573902928166919,0.5972222222222222,2.018437361717224,0.25
1.0245318528678682,0.4722222222222222,1.548742151260376,0.3
1.2094975875483618,0.4027777777777778,2.9966662645339968,0.35
1.1795171333683863,0.4166666666666667,1.004171085357666,0.45
1.0645101699564192,0.4305555555555556,1.1801268219947816,0.3
1.1079606612523396,0.375,1.2055943489074707,0.25
1.0621466272407107,0.4166666666666667,1.134041678905487,0.4
1.0904324518309698,0.3888888888888889,1.5447374820709228,0.25
1.0634343061182234,0.4027777777777778,1.2335782885551452,0.25
1.0632794433169894,0.4722222222222222,1.3515050649642943,0.4
1.069144348303477,0.4583333333333333,0.9944646477699279,0.5
1.0028831958770752,0.4583333333333333,1.9148930668830872,0.25
0.9918315874205695,0.4583333333333333,2.4651787757873533,0.25
1.078129722012414,0.4027777777777778,1.0514635801315309,0.5
1.0475574500030942,0.3888888888888889,1.1041767835617065,0.45
1.0476161241531372,0.5138888888888888,1.2569510221481324,0.4
1.0756744543711345,0.4166666666666667,1.672563338279724,0.35
1.029128114382426,0.4583333333333333,2.6631712913513184,0.25
1.0091310540835063,0.5277777777777778,2.8273001432418825,0.25
0.9656294153796302,0.5694444444444444,2.180634069442749,0.35
0.9337072438663907,0.5416666666666666,3.434563857316971,0.35
0.8618761665291257,0.6388888888888888,4.731487464904785,0.25
0.9641075630982717,0.5416666666666666,2.1208056211471558,0.45
1.0421042839686077,0.5138888888888888,3.7950030326843263,0.25
0.9154470248354806,0.5972222222222222,3.0677725791931154,0.4
0.9189953224526511,0.5694444444444444,1.209101152420044,0.55
0.9217631982432472,0.5277777777777778,1.1810658693313598,0.35
0.9307482507493761,0.5416666666666666,2.2891663551330566,0.4
0.989746136797799,0.5277777777777778,2.9978880405426027,0.25
1.078554501136144,0.4444444444444444,1.3410802245140077,0.35
0.9967934025658501,0.4722222222222222,3.165046787261963,0.35
0.9063873787720998,0.5416666666666666,1.6456149220466614,0.45
1.0598363909456465,0.4444444444444444,4.606489181518555,0.25
0.9514184097448984,0.5277777777777778,3.9380853891372682,0.35
0.9919150504801009,0.5,4.154476070404053,0.25
0.9690753055943383,0.5,2.7376227378845215,0.25
0.9460084040959676,0.5555555555555556,1.746509051322937,0.4
0.8567244278060065,0.6388888888888888,1.1457314848899842,0.45
0.8651280386580361,0.6111111111111112,1.5835328578948975,0.35
0.7927634616692861,0.625,1.4343733072280884,0.2
0.8250793251726363,0.6111111111111112,10.53976650238037,0.35
1.056569990184572,0.4722222222222222,6.841732406616211,0.35
0.9729524718390571,0.5277777777777778,1.0911244869232177,0.45
0.9538107083903419,0.5694444444444444,6.992719650268555,0.35
0.9853623691532347,0.5138888888888888,1.1852178692817688,0.4
0.8688939048184289,0.5555555555555556,6.0550675868988035,0.25
0.8411399291621314,0.625,3.4514070987701415,0.25
0.7964285214742025,0.6388888888888888,2.8491430044174195,0.25
0.9111127422915565,0.5972222222222222,1.9473143696784974,0.35
1.094010916021135,0.4166666666666667,1.214175534248352,0.4
0.963659491803911,0.5277777777777778,1.1473575949668884,0.4
1.0129283517599106,0.4722222222222222,6.579336071014405,0.25
0.984779394335217,0.4722222222222222,1.3702505588531495,0.4
0.9500210351414151,0.5833333333333334,0.9413091540336609,0.5
0.9169821540514628,0.5416666666666666,2.499100947380066,0.25
0.9087902671760983,0.5972222222222222,3.2920864105224608,0.25
1.1800422767798107,0.4444444444444444,1.1256776809692384,0.5
1.0693822569317288,0.4583333333333333,1.2440086364746095,0.2
1.0348552465438843,0.4861111111111111,1.357277250289917,0.25
0.9538111090660095,0.5416666666666666,1.2783489227294922,0.3
0.9486891975005468,0.5138888888888888,5.721465754508972,0.35
0.9249855577945709,0.5416666666666666,1.187073254585266,0.55
0.9329796334107717,0.5277777777777778,1.4996070861816406,0.3
0.9491489893860288,0.5694444444444444,1.979491114616394,0.25
1.2701841576231852,0.4722222222222222,0.9577702641487121,0.5
1.1465908984343212,0.4583333333333333,1.4938420057296753,0.2
1.0145603285895453,0.5277777777777778,2.5200069665908815,0.35
0.8779445224338107,0.6388888888888888,1.2565892934799194,0.5
0.7873320413960351,0.6666666666666666,1.159570610523224,0.4
0.8801095452573564,0.5555555555555556,3.497256135940552,0.25
0.8154202202955881,0.6527777777777778,2.455709731578827,0.35
0.8100951330529319,0.6388888888888888,1.5629103660583497,0.45
0.8233314206202825,0.6111111111111112,1.6821447968482972,0.3
0.7354887260331048,0.6944444444444444,3.5487693309783936,0.25
0.7555384801493751,0.6388888888888888,14.17594223022461,0.35
0.7027063932683733,0.6944444444444444,1.208140456676483,0.5
0.6714236223035388,0.7916666666666666,6.959108185768128,0.4
0.7746699121263292,0.6805555555555556,2.6660332679748535,0.25
0.6907213106751442,0.6388888888888888,1.808828639984131,0.55
0.8452737695640988,0.5972222222222222,1.511334204673767,0.35
0.6993224769830704,0.6944444444444444,4.093593430519104,0.35
0.7209910419252183,0.6666666666666666,1.7709814310073853,0.5
0.8853674381971359,0.5972222222222222,2.556104153394699,0.3
0.7243627723720338,0.7083333333333334,3.1732897996902465,0.3
0.8367218275864919,0.6527777777777778,1.702828288078308,0.4
1.3340017563766904,0.375,23.939503288269044,0.35
1.2128442890114255,0.3194444444444444,1.1692537426948548,0.45
1.0678267180919647,0.4861111111111111,1.0124921441078185,0.55
1.1578339835007985,0.3611111111111111,1.0183704018592834,0.35
1.0931877030266657,0.3611111111111111,0.9851932644844055,0.5
1.1433120833502874,0.375,1.0118764877319335,0.35
1.2313909000820584,0.375,1.1307018876075745,0.3
1.1298912134435442,0.2916666666666667,1.0412972927093507,0.35
1.0736474593480427,0.4166666666666667,1.1422868013381957,0.3
1.089271045393414,0.4027777777777778,1.0041268587112426,0.55
1.0963840550846524,0.3472222222222222,1.1200166702270509,0.3
1.0861583318975236,0.4444444444444444,1.1330856680870056,0.3
1.070086611641778,0.4444444444444444,0.9956219077110291,0.45
1.048122786813312,0.4444444444444444,1.1314093470573425,0.4
1.053283906645245,0.4166666666666667,1.2060076475143433,0.35
1.0611107250054677,0.4305555555555556,1.1444561243057252,0.45
1.0521100097232394,0.4166666666666667,1.7635826587677002,0.35
1.0915631320741441,0.3333333333333333,1.2875213027000427,0.35
1.027699934111701,0.4583333333333333,3.117020344734192,0.3
1.0534196661578283,0.4722222222222222,2.4755931854248048,0.35
1.0367563664913177,0.5277777777777778,4.072834110260009,0.25
1.183521522416009,0.3194444444444444,2.4689974665641783,0.3
1.0484881632857852,0.4722222222222222,5.721905279159546,0.25
0.9993601739406586,0.4583333333333333,2.229600965976715,0.2
1.007243447833591,0.5277777777777778,1.7962749481201172,0.35
0.9832687079906464,0.4861111111111111,4.149620056152344,0.25
0.977945496638616,0.5,6.411722087860108,0.25
1.0164956682258182,0.4722222222222222,1.0380364656448364,0.45
0.9417766994900174,0.5277777777777778,5.100769662857056,0.25
0.9083748261133829,0.5,1.9944000720977784,0.35
0.8744466106096903,0.6666666666666666,3.3848448991775513,0.25
0.9893641802999709,0.5555555555555556,2.570767951011658,0.3
0.8629958629608154,0.5277777777777778,1.4577659606933593,0.4
0.9032553335030874,0.5555555555555556,1.391182804107666,0.4
1.0095017419921026,0.4722222222222222,1.3966046690940856,0.35
0.8906586501333449,0.625,5.763395643234253,0.25
0.9065551178322898,0.5833333333333334,1.946760082244873,0.4
0.9139282769627042,0.5694444444444444,2.331664478778839,0.3
0.9241460065046946,0.5694444444444444,2.2618489980697634,0.35
0.9714219437705146,0.5416666666666666,2.403572702407837,0.2
0.8685823347833421,0.5833333333333334,10.30242748260498,0.25
0.8992434276474847,0.5694444444444444,2.041170334815979,0.35
0.9194811648792691,0.5833333333333334,1.5385247945785523,0.4
0.8598032527499728,0.5833333333333334,11.49901065826416,0.25
0.8050135340955522,0.6527777777777778,1.743035751581192,0.45
0.768502821524938,0.6388888888888888,8.888379096984863,0.25
0.9067931870619456,0.5555555555555556,5.923446178436279,0.35
0.9267490340603722,0.5416666666666666,1.1957557320594787,0.25
0.9517278605037265,0.5416666666666666,12.80573787689209,0.25
0.9430685540040334,0.5277777777777778,1.10777667760849,0.5
0.8670278257793851,0.6111111111111112,6.976772022247315,0.25
0.7687246153752009,0.6805555555555556,3.18853964805603,0.35
0.7752084169122908,0.6805555555555556,2.3524817943573,0.25
0.9503680898083581,0.5138888888888888,4.576978540420532,0.35
1.0709679159853194,0.4861111111111111,4.929415607452393,0.25
0.8776807304885652,0.5277777777777778,8.40250358581543,0.25
0.916635748412874,0.5555555555555556,5.5490076541900635,0.25
0.8354299796952142,0.6388888888888888,7.680771207809448,0.35
0.83739592300521,0.5555555555555556,13.980716323852539,0.25
0.7952638367811838,0.7083333333333334,11.582040929794312,0.25
0.9356274141205682,0.5,2.974889326095581,0.35
0.8493824286593331,0.5972222222222222,6.121731805801391,0.25
0.8538430548376508,0.5972222222222222,1.3754513144493103,0.4
0.7921613504489263,0.6111111111111112,10.28197684288025,0.35
0.9410974151558347,0.5555555555555556,4.985003256797791,0.35
0.7706272386842303,0.6388888888888888,3.828529715538025,0.35
0.9197161462571886,0.4861111111111111,10.246171951293945,0.25
0.9062414434221056,0.5555555555555556,13.255905914306641,0.25
0.8056272781557507,0.5694444444444444,60.37330093383789,0.35
0.9683990710311465,0.4861111111111111,5.171343183517456,0.35
0.8814375599225363,0.625,11.441047191619873,0.25
0.8767097145318985,0.5694444444444444,7.646056365966797,0.25
0.9371746116214328,0.5416666666666666,12.180855464935302,0.35
0.8750947929090924,0.5972222222222222,2.835374617576599,0.4
0.8729757252666686,0.5972222222222222,11.20028018951416,0.25
0.7844827704959445,0.625,4.238443613052368,0.45
0.9879341506295733,0.5416666666666666,2.543632036447525,0.35
0.9608585321240954,0.4583333333333333,1.091448926925659,0.5
0.7818280011415482,0.6527777777777778,2.760049843788147,0.25
0.7616686324278513,0.625,1.3360977530479432,0.6
0.7887192898326449,0.6111111111111112,11.210458850860595,0.25
0.8400285674466027,0.6111111111111112,2.734644377231598,0.55
0.7231593587332301,0.6944444444444444,9.434488487243652,0.25
0.7325976573758655,0.6527777777777778,2.373535531759262,0.35
0.6906237080693245,0.7083333333333334,1.5094122886657715,0.35
0.7743972192207972,0.6388888888888888,1.2296282768249511,0.4
0.7188633953531584,0.6388888888888888,3.6390445232391357,0.25
0.673712825609578,0.6527777777777778,7.110984897613525,0.35
0.6630389839410782,0.7361111111111112,1.743030273914337,0.45
0.6432776740855641,0.7083333333333334,10.602192687988282,0.25
0.594689532286591,0.7083333333333334,2.9955435752868653,0.35
0.6869786812199487,0.6944444444444444,5.182897758483887,0.35
0.5855545993480418,0.7222222222222222,2.0253061771392824,0.3
0.7704696932600604,0.7361111111111112,6.854727935791016,0.35
1.0352050993177626,0.4583333333333333,1.1708997011184692,0.25
0.8479101972447501,0.625,7.890852928161621,0.25
0.7952157010634741,0.6111111111111112,13.497835922241212,0.25
0.800943887896008,0.5972222222222222,2.2710360407829286,0.2
0.9232696692148844,0.5277777777777778,1.2586079478263854,0.35
0.6543167233467102,0.6805555555555556,6.720495271682739,0.35
0.8071369197633531,0.6527777777777778,1.6793647766113282,0.3
0.6338435792260699,0.6805555555555556,9.57606315612793,0.25
0.6229385808110237,0.6527777777777778,7.102200698852539,0.25
0.5898906795514954,0.7361111111111112,2.578413653373718,0.35
0.5493248196111785,0.75,3.268287992477417,0.4
0.6829538486070104,0.7083333333333334,6.802857971191406,0.25
0.6618821149071058,0.7222222222222222,3.1959748029708863,0.25
0.6367419080601798,0.7361111111111112,2.4037441492080687,0.4
0.7427502522865931,0.6388888888888888,1.7235313177108764,0.4
0.7521558519866731,0.7083333333333334,1.7503939628601075,0.45
0.5923565742042329,0.7361111111111112,2.3069901347160338,0.25
0.9441216091314951,0.5277777777777778,1.7599038362503052,0.2
0.9812333898411857,0.5138888888888888,7.341670036315918,0.25
0.7194626794921027,0.7083333333333334,26.817252349853515,0.35
1.0622497101624806,0.6111111111111112,5.115699005126953,0.35
0.9286197672287623,0.5972222222222222,6.737027549743653,0.25
0.8372498402992884,0.5694444444444444,1.6573899984359741,0.25
0.6546784606244829,0.6944444444444444,3.1537820935249328,0.4
0.7322797924280167,0.6944444444444444,2.3966926097869874,0.35
0.7679899868865808,0.6388888888888888,6.4349894523620605,0.25
0.8367581185367372,0.6111111111111112,1.7232503294944763,0.3
0.8676941725942824,0.6388888888888888,5.7395542621612545,0.25
0.6929227970540524,0.7083333333333334,10.065441846847534,0.35
0.7861366205745273,0.6388888888888888,7.337782001495361,0.25
0.6181511382261912,0.7361111111111112,7.321487140655518,0.35
0.5481434091925621,0.7638888888888888,3.0808011531829833,0.3
0.5633756286568112,0.75,6.9326756477355955,0.25
0.6812517932719655,0.7083333333333334,2.1888840675354,0.3
0.6504609791768922,0.7222222222222222,3.645738410949707,0.4
0.6145025276475482,0.7638888888888888,4.085353517532349,0.25
0.6743739305271043,0.75,4.775762224197388,0.35
0.5609486479726102,0.7777777777777778,5.343791055679321,0.35
0.5885966502957873,0.75,2.7223880767822264,0.3
0.5709652702013651,0.7361111111111112,4.21293329000473,0.35
0.5709973275661469,0.6666666666666666,2.683255195617676,0.25
0.6376948174503114,0.75,3.9287367343902586,0.25
1.058983024623659,0.4861111111111111,33.002910423278806,0.35
1.2967358926932018,0.3611111111111111,1.0992063760757447,0.4
1.1069642537169986,0.375,1.0139082670211792,0.5
1.0706538657347362,0.4027777777777778,1.0681480169296265,0.35
1.0082146757178836,0.4166666666666667,1.1063664436340332,0.45
1.102466556761,0.3472222222222222,1.228913629055023,0.35
1.063358998960919,0.4027777777777778,1.053556740283966,0.45
1.0366860296991136,0.4166666666666667,1.2480302095413207,0.35
1.0210809376504686,0.4861111111111111,1.1473922729492188,0.3
0.9913026127550337,0.4444444444444444,1.104219090938568,0.3
1.0248705248037975,0.4444444444444444,2.096661722660065,0.3
0.9875437650415633,0.4444444444444444,1.2915439009666443,0.35
0.9822797179222107,0.4861111111111111,1.148715341091156,0.35
1.0245549314551883,0.5,1.6654293060302734,0.2
1.0547654496298895,0.4722222222222222,1.1848757028579713,0.35
1.0134196711911097,0.3888888888888889,1.1268192291259767,0.35
1.0221493807103899,0.3611111111111111,1.151251769065857,0.25
1.0111025869846344,0.4583333333333333,1.1089920401573181,0.3
0.979762014415529,0.5,1.1275134444236756,0.35
0.9192870126830207,0.4722222222222222,1.193664288520813,0.3
0.9946374562051561,0.5,1.1220099210739136,0.35
0.9540853235456679,0.4861111111111111,1.243794572353363,0.4
0.9340280575884713,0.5138888888888888,1.4325129747390748,0.35
0.9451560742325253,0.5,1.552576220035553,0.45
0.9429918229579926,0.4444444444444444,1.729626512527466,0.3
0.9740753802988265,0.5,1.2913203120231629,0.25
0.9917823407385085,0.375,1.270142960548401,0.3
0.9435901774300469,0.5,1.101214599609375,0.35
0.8523516125149198,0.5138888888888888,1.1884482860565186,0.3
0.9150025116072761,0.5555555555555556,3.491263422369957,0.35
0.9370821184582181,0.5,1.3587563991546632,0.3
0.9072704480754005,0.4305555555555556,1.2685187101364135,0.25
0.880234463347329,0.5277777777777778,1.2465601444244385,0.3
0.8895103368494246,0.5,1.2551684617996215,0.3
0.9102707505226135,0.5138888888888888,1.5595839977264405,0.35
0.8773237665494283,0.5694444444444444,1.3596020102500916,0.4
0.9646903143988715,0.3611111111111111,3.590853476524353,0.35
0.9311370584699843,0.5416666666666666,1.4095427989959717,0.35
0.9052702552742429,0.5416666666666666,1.2779310822486878,0.3
0.8710551725493537,0.5416666666666666,1.165347146987915,0.35
0.895017620589998,0.5833333333333334,1.6790141820907594,0.25
1.0346328698926501,0.4444444444444444,2.8784006357192995,0.35
0.958743605348799,0.5138888888888888,1.2533098578453064,0.35
0.9849845071633657,0.4444444444444444,1.3337846994400024,0.1
0.9296203619903989,0.5694444444444444,1.6351000547409058,0.25
1.0010016759236653,0.4444444444444444,1.3381513357162476,0.15
0.914308465189404,0.4722222222222222,1.1909078240394593,0.5
0.9111099905437894,0.4861111111111111,1.399365520477295,0.25
1.0019297699133556,0.5,1.9846531271934509,0.35
0.9025520185629526,0.5694444444444444,1.379375147819519,0.3
0.8968110216988457,0.5555555555555556,1.867573881149292,0.5
0.8543164498276181,0.5555555555555556,1.1945685982704162,0.65
0.8479365077283647,0.5694444444444444,2.8404271841049193,0.25
0.9027560270494885,0.4583333333333333,1.3391284584999084,0.3
