6.000000000000000000e+00,2.000000000000000000e+01,9.799000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,9.799000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.387643698602914810e-02,0.000000000000000000e+00
1.000000000000000000e+01,4.000000000000000000e+00,9.808000000000000000e+03,1.000000000000000000e+01,4.000000000000000000e+00,9.808000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.249659197172150016e-02,0.000000000000000000e+00
-4.000000000000000000e+00,-2.000000000000000000e+00,9.821000000000000000e+03,-4.000000000000000000e+00,-2.000000000000000000e+00,9.821000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.164039297029376030e-02,0.000000000000000000e+00
-5.000000000000000000e+00,-5.000000000000000000e+00,9.803000000000000000e+03,-5.000000000000000000e+00,-5.000000000000000000e+00,9.803000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.145213397918269038e-02,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,9.812000000000000000e+03,4.000000000000000000e+00,6.000000000000000000e+00,9.812000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.184923596447333694e-02,0.000000000000000000e+00
-5.000000000000000000e+00,-2.000000000000000000e+01,9.791000000000000000e+03,-5.000000000000000000e+00,-2.000000000000000000e+01,9.791000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.226943498244509101e-02,0.000000000000000000e+00
-1.600000000000000000e+01,3.000000000000000000e+00,9.817000000000000000e+03,-1.600000000000000000e+01,3.000000000000000000e+00,9.817000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.305417600786313415e-02,0.000000000000000000e+00
-7.000000000000000000e+00,-3.300000000000000000e+01,9.819000000000000000e+03,-7.000000000000000000e+00,-3.300000000000000000e+01,9.819000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.265939501347020268e-02,0.000000000000000000e+00
-1.000000000000000000e+00,-2.800000000000000000e+01,9.797000000000000000e+03,-1.000000000000000000e+00,-2.800000000000000000e+01,9.797000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037097160005941987e-01,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,9.801000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,9.801000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157887899898923934e-01,0.000000000000000000e+00
9.000000000000000000e+00,-3.000000000000000000e+00,9.834000000000000000e+03,9.000000000000000000e+00,-3.000000000000000000e+00,9.834000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.238365939934737980e-01,0.000000000000000000e+00
-8.000000000000000000e+00,-1.300000000000000000e+01,9.817000000000000000e+03,-8.000000000000000000e+00,-1.300000000000000000e+01,9.817000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.325840379577130079e-01,0.000000000000000000e+00
3.000000000000000000e+00,-2.800000000000000000e+01,9.793000000000000000e+03,3.000000000000000000e+00,-2.800000000000000000e+01,9.793000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.415186669910326600e-01,0.000000000000000000e+00
1.200000000000000000e+01,-1.000000000000000000e+01,9.812000000000000000e+03,1.200000000000000000e+01,-1.000000000000000000e+01,9.812000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.535117329913191497e-01,0.000000000000000000e+00
6.000000000000000000e+00,-8.000000000000000000e+00,9.813000000000000000e+03,6.000000000000000000e+00,-8.000000000000000000e+00,9.813000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612566139665432274e-01,0.000000000000000000e+00
1.600000000000000000e+01,-1.600000000000000000e+01,9.796000000000000000e+03,1.600000000000000000e+01,-1.600000000000000000e+01,9.796000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.724543459713459015e-01,0.000000000000000000e+00
2.000000000000000000e+00,-1.500000000000000000e+01,9.836000000000000000e+03,2.000000000000000000e+00,-1.500000000000000000e+01,9.836000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.825547670014202595e-01,0.000000000000000000e+00
1.000000000000000000e+01,-6.000000000000000000e+00,9.827000000000000000e+03,1.000000000000000000e+01,-6.000000000000000000e+00,9.827000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914190169773064554e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.815000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.815000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020487719564698637e-01,2.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+01,9.823000000000000000e+03,1.600000000000000000e+01,1.000000000000000000e+01,9.823000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.121698610135354102e-01,2.000000000000000000e+00
6.000000000000000000e+00,1.400000000000000000e+01,9.789000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,9.789000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.224683449603617191e-01,2.000000000000000000e+00
2.200000000000000000e+01,-8.000000000000000000e+00,9.802000000000000000e+03,2.200000000000000000e+01,-8.000000000000000000e+00,9.802000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.327105429721996188e-01,2.000000000000000000e+00
1.700000000000000000e+01,-2.900000000000000000e+01,9.786000000000000000e+03,1.700000000000000000e+01,-2.900000000000000000e+01,9.786000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.417337860097177327e-01,0.000000000000000000e+00
5.000000000000000000e+00,-8.000000000000000000e+00,9.810000000000000000e+03,5.000000000000000000e+00,-8.000000000000000000e+00,9.810000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.531109609990380704e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+00,9.825000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+00,9.825000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.621948829619213939e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+00,9.801000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+00,9.801000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714071159716695547e-01,0.000000000000000000e+00
2.200000000000000000e+01,2.000000000000000000e+00,9.810000000000000000e+03,2.200000000000000000e+01,2.000000000000000000e+00,9.810000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820469069993123412e-01,0.000000000000000000e+00
1.800000000000000000e+01,-1.700000000000000000e+01,9.793000000000000000e+03,1.800000000000000000e+01,-1.700000000000000000e+01,9.793000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.951114749885164201e-01,0.000000000000000000e+00
1.600000000000000000e+01,-5.000000000000000000e+00,9.815000000000000000e+03,1.600000000000000000e+01,-5.000000000000000000e+00,9.815000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.026234220014885068e-01,1.000000000000000000e+00
1.500000000000000000e+01,-5.000000000000000000e+00,9.802000000000000000e+03,1.500000000000000000e+01,-5.000000000000000000e+00,9.802000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.123819369939155877e-01,1.000000000000000000e+00
2.200000000000000000e+01,-4.000000000000000000e+00,9.813000000000000000e+03,2.200000000000000000e+01,-4.000000000000000000e+00,9.813000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.229679699870757759e-01,1.000000000000000000e+00
1.900000000000000000e+01,-2.000000000000000000e+01,9.830000000000000000e+03,1.900000000000000000e+01,-2.000000000000000000e+01,9.830000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.308900789706967771e-01,1.000000000000000000e+00
4.000000000000000000e+00,-1.900000000000000000e+01,9.811000000000000000e+03,4.000000000000000000e+00,-1.900000000000000000e+01,9.811000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.420076519832946360e-01,0.000000000000000000e+00
1.800000000000000000e+01,-1.000000000000000000e+01,9.807000000000000000e+03,1.800000000000000000e+01,-1.000000000000000000e+01,9.807000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.548247789731249213e-01,0.000000000000000000e+00
1.600000000000000000e+01,4.000000000000000000e+00,9.813000000000000000e+03,1.600000000000000000e+01,4.000000000000000000e+00,9.813000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.630613089771941304e-01,0.000000000000000000e+00
1.800000000000000000e+01,-1.400000000000000000e+01,9.821000000000000000e+03,1.800000000000000000e+01,-1.400000000000000000e+01,9.821000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.727724910131655633e-01,0.000000000000000000e+00
1.800000000000000000e+01,-1.200000000000000000e+01,9.821000000000000000e+03,1.800000000000000000e+01,-1.200000000000000000e+01,9.821000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.887622929760254920e-01,0.000000000000000000e+00
1.400000000000000000e+01,-3.000000000000000000e+00,9.809000000000000000e+03,1.400000000000000000e+01,-3.000000000000000000e+00,9.809000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.948035059729591012e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+00,9.820000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+00,9.820000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.025020069675520062e-01,0.000000000000000000e+00
-9.000000000000000000e+00,-2.200000000000000000e+01,9.812000000000000000e+03,-9.000000000000000000e+00,-2.200000000000000000e+01,9.812000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.115211879834532738e-01,0.000000000000000000e+00
1.800000000000000000e+01,-7.000000000000000000e+00,9.838000000000000000e+03,1.800000000000000000e+01,-7.000000000000000000e+00,9.838000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.208056050119921565e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+01,9.818000000000000000e+03,2.000000000000000000e+01,1.000000000000000000e+01,9.818000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.320381989818997681e-01,0.000000000000000000e+00
-3.000000000000000000e+00,1.300000000000000000e+01,9.816000000000000000e+03,-3.000000000000000000e+00,1.300000000000000000e+01,9.816000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.421310059842653573e-01,0.000000000000000000e+00
-8.000000000000000000e+00,1.000000000000000000e+00,9.820000000000000000e+03,-8.000000000000000000e+00,1.000000000000000000e+00,9.820000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.556921600014902651e-01,0.000000000000000000e+00
3.100000000000000000e+01,-9.000000000000000000e+00,9.798000000000000000e+03,3.100000000000000000e+01,-9.000000000000000000e+00,9.798000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.620846479665488005e-01,0.000000000000000000e+00
1.100000000000000000e+01,-6.000000000000000000e+00,9.820000000000000000e+03,1.100000000000000000e+01,-6.000000000000000000e+00,9.820000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.728050449630245566e-01,0.000000000000000000e+00
1.000000000000000000e+01,-6.000000000000000000e+00,9.807000000000000000e+03,1.000000000000000000e+01,-6.000000000000000000e+00,9.807000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.858978909905999899e-01,0.000000000000000000e+00
-1.200000000000000000e+01,0.000000000000000000e+00,9.801000000000000000e+03,-1.200000000000000000e+01,0.000000000000000000e+00,9.801000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.928548909956589341e-01,0.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,9.812000000000000000e+03,1.000000000000000000e+00,-1.000000000000000000e+00,9.812000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.036860639811493456e-01,0.000000000000000000e+00
-4.000000000000000000e+00,3.000000000000000000e+00,9.804000000000000000e+03,-4.000000000000000000e+00,3.000000000000000000e+00,9.804000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.114812909741885960e-01,0.000000000000000000e+00
1.100000000000000000e+01,-5.000000000000000000e+00,9.822000000000000000e+03,1.100000000000000000e+01,-5.000000000000000000e+00,9.822000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.217848669853992760e-01,0.000000000000000000e+00
5.000000000000000000e+00,-1.000000000000000000e+00,9.829000000000000000e+03,5.000000000000000000e+00,-1.000000000000000000e+00,9.829000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.338844829821027815e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-4.000000000000000000e+00,9.812000000000000000e+03,-1.000000000000000000e+00,-4.000000000000000000e+00,9.812000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.431904929573647678e-01,0.000000000000000000e+00
-1.700000000000000000e+01,9.000000000000000000e+00,9.819000000000000000e+03,-1.700000000000000000e+01,9.000000000000000000e+00,9.819000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.527279439847916365e-01,0.000000000000000000e+00
-5.000000000000000000e+00,-6.000000000000000000e+00,9.826000000000000000e+03,-5.000000000000000000e+00,-6.000000000000000000e+00,9.826000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.619722839910537004e-01,0.000000000000000000e+00
-7.000000000000000000e+00,-1.000000000000000000e+01,9.822000000000000000e+03,-7.000000000000000000e+00,-1.000000000000000000e+01,9.822000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.712396519957110286e-01,0.000000000000000000e+00
8.000000000000000000e+00,-2.100000000000000000e+01,9.799000000000000000e+03,8.000000000000000000e+00,-2.100000000000000000e+01,9.799000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.814773569582030177e-01,0.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,9.801000000000000000e+03,1.400000000000000000e+01,0.000000000000000000e+00,9.801000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.924120139679871500e-01,0.000000000000000000e+00
