1.300000000000000000e+01,4.000000000000000000e+00,9.798000000000000000e+03,2.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721572000000000e+09,1.973326300503686070e-02,9.000000000000000000e+00
-8.000000000000000000e+00,-8.000000000000000000e+00,9.787000000000000000e+03,0.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721573000000000e+09,2.777415300079155713e-02,5.000000000000000000e+00
-1.000000000000000000e+00,-7.000000000000000000e+00,9.817000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.761770155000000000e+09,3.830840199952945113e-02,5.000000000000000000e+00
0.000000000000000000e+00,-2.000000000000000000e+00,9.820000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.761770157000000000e+09,4.939412399835418910e-02,5.000000000000000000e+00
2.400000000000000000e+01,2.200000000000000000e+01,9.810000000000000000e+03,2.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721576000000000e+09,5.734176799887791276e-02,5.000000000000000000e+00
2.800000000000000000e+01,6.000000000000000000e+00,9.818000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721578000000000e+09,6.945552999968640506e-02,5.000000000000000000e+00
1.100000000000000000e+01,-1.400000000000000000e+01,9.793000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721566000000000e+09,7.875839000917039812e-02,4.000000000000000000e+00
2.400000000000000000e+01,-1.000000000000000000e+00,9.799000000000000000e+03,-1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721570000000000e+09,8.757809000962879509e-02,4.000000000000000000e+00
-8.000000000000000000e+00,-3.000000000000000000e+00,9.798000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721573000000000e+09,9.826454101130366325e-02,4.000000000000000000e+00
-2.000000000000000000e+00,0.000000000000000000e+00,9.806000000000000000e+03,3.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721572000000000e+09,1.082376440026564524e-01,4.000000000000000000e+00
3.000000000000000000e+00,-1.400000000000000000e+01,9.807000000000000000e+03,2.000000000000000000e+00,-2.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721570000000000e+09,1.177040680049685761e-01,7.000000000000000000e+00
1.500000000000000000e+01,-5.000000000000000000e+00,9.819000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721571000000000e+09,1.280205030052457005e-01,7.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+00,9.814000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721573000000000e+09,1.376111630088416860e-01,7.000000000000000000e+00
2.000000000000000000e+01,2.000000000000000000e+00,9.797000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721574000000000e+09,1.477722319978056476e-01,7.000000000000000000e+00
2.000000000000000000e+01,-3.000000000000000000e+00,9.802000000000000000e+03,-3.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760722583000000000e+09,1.588099439977668226e-01,7.000000000000000000e+00
3.100000000000000000e+01,-9.000000000000000000e+00,9.798000000000000000e+03,-3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.761770157000000000e+09,1.673472969996510074e-01,4.000000000000000000e+00
1.500000000000000000e+01,2.000000000000000000e+00,9.809000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721567000000000e+09,1.786444960016524419e-01,4.000000000000000000e+00
9.000000000000000000e+00,-6.000000000000000000e+00,9.811000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721569000000000e+09,1.873033910087542608e-01,4.000000000000000000e+00
2.900000000000000000e+01,-1.000000000000000000e+00,9.815000000000000000e+03,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721574000000000e+09,1.978016270004445687e-01,4.000000000000000000e+00
1.600000000000000000e+01,7.000000000000000000e+00,9.822000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.761770152000000000e+09,2.071912740066181868e-01,6.000000000000000000e+00
1.400000000000000000e+01,-1.500000000000000000e+01,9.818000000000000000e+03,-4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721573000000000e+09,2.172638570045819506e-01,6.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,9.827000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721565000000000e+09,2.278755020088283345e-01,6.000000000000000000e+00
2.100000000000000000e+01,-1.700000000000000000e+01,9.812000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760721576000000000e+09,2.373373300069943070e-01,6.000000000000000000e+00
